"train_indices","barrio","cod_barrio","distrito","cod_distrito","longitud","latitud","precio.house.m2","sup.util","ref.hip.zona","dorm","banos","tipo.casa","inter.exter","ascensor","estado","antig","comercial","casco.historico","Ruidos_ext","Mal_olor","Poca_limp","Malas_comunic","Pocas_zonas","Delincuencia","M.30","CO","NO2","Nox","O3","SO2","PM10","Pobl.0_14_div_Poblac.Total","PoblJubilada_div_Poblac.Total","Inmigrantes.porc","ref.hip.zona ","radio","log.precio.house.m2"
"308","Palos de Moguer","26","arganzuela","2",-3.698251,40.403235,3750,124,3490,3,2,"atico","exterior","si","buen_estado",18.8668979884172,"1","1",0.48,0.44,0.63,0.05,0.53,0.57,"0",1.31037790535773,0.168490616662239,0.99194580568296,0.390793842,-0.565569249799479,0.504652565794323,12.4059736305031,16.4637662379734,12.0677702549483,"3490",1782.02709605102,8.22951111896446
"310","Ciudad Universitaria","93","moncloa","9",-3.717824,40.438787,4750,100,4277,4,2,"piso","exterior","si","buen_estado",26.3668966428918,"1","1",0.35,0.17,0.32,0.16,0.11,0.25,"1",0.248502583986848,0.762797040282862,0.484376470940136,0.263512636,-0.0219363637790399,0.114981532414847,14.2389070449109,18.7982210841953,8.04302415686803,"4277",2953.74522298194,8.46589989702869
"311","Sol","16","centro","1",-3.700293,40.419284,4444,22,4541,0,1,"estudio","interior","no","buen_estado",30.0828890726977,"1","1",0.55,0.41,0.45,0.02,0.68,0.75,"1",0.476587753419685,-0.971413230967065,-0.559521233523811,-0.5907201,0.761896642205967,0.449712317953717,12.6403244799163,20.7824152819573,13.4305900824284,"4541",483.516125422723,8.39931015075952
"313","Ciudad Universitaria","93","moncloa","9",-3.736103,40.473983,4358,88,3429,2,1,"piso","exterior","si","reformado",40,"0","0",0.35,0.17,0.32,0.16,0.11,0.25,"0",-0.240208027304194,-0.00346780999237247,-0.00366046363057954,0.07436897,-0.717825650634784,-0.177439055670168,14.2389070449109,18.7982210841953,8.04302415686803,"3429",7058.65404209253,8.37976851550457
"314","San Isidro","113","carabanchel","11",-3.735287,40.392891,2222,65,2555,3,1,"piso","exterior","no","buen_estado",35,"0","0",0.43,0.3,0.53,0.18,0.33,0.61,"0",0.307535416720518,-0.411100077331021,-0.399018644964949,-0.102909514,0.177488942592367,-0.0604265971005982,13.431372167504,18.6782268954326,17.8368933701206,"2555",4510.24271605779,7.70616297019958
"316","Guindalera","44","salamanca","4",-3.671326,40.436561,5314,190,5060,4,3,"piso","exterior","si","a_reformar",36.4324264630192,"1","1",0.38,0.23,0.35,0.03,0.37,0.2,"0",0.181355332880498,-0.105707108325253,-0.109153273337258,0.038200651,0.764101937158221,-0.220994696813993,10.8508323139206,22.4451037773467,8.57455680888883,"5060",2776.9050626881,8.57810012631976
"317","Bellas Vistas","61","tetuan","6",-3.705461,40.451225,3688,30,3466,2,1,"piso","interior","no","buen_estado",30,"0","0",0.4,0.23,0.46,0.03,0.5,0.46,"1",0.300977257444704,0.355557045968241,0.143694982842417,0.774654355,0.852560256985612,0.320277582829141,11.1810440577564,19.5566137701235,17.5599075693549,"3466",3703.42698894611,8.21283958467648
"318","Castillejos","63","tetuan","6",-3.696384,40.460907,5106,39,3523,0,1,"estudio","exterior","si","buen_estado",6,"0","0",0.43,0.26,0.35,0.02,0.51,0.38,"0",0.0127336750864794,-0.00450146526354119,0.000413000388591889,0.010538861,0.517197605975857,0.190505903524638,11.1810440577564,19.5566137701235,17.5599075693549,"3523",4667.51382517275,8.53817159780143
"319","Universidad","15","centro","1",-3.70057,40.426733,5000,50,3962,1,1,"piso","exterior","si","buen_estado",30,"1","1",0.48,0.33,0.56,0.03,0.65,0.67,"1",0.74535762688663,-0.084313294642094,0.0222459275598618,-0.923264095,1.16403143602429,0.433838914447991,8.89722566365522,16.2444144382421,18.5726018625499,"3962",998.498300429203,8.51719319141624
"320","Casa de Campo","91","moncloa","9",-3.713787,40.425389,5610,40,4133,1,1,"piso","interior","no","buen_estado",23.4725427262256,"1","0",0.41,0.23,0.22,0.31,0.04,0.24,"1",0.521480849780069,0.018434614211077,0.552835368062713,0.003111683,0.277630010214117,0.253067112168214,14.2389070449109,18.7982210841953,8.04302415686803,"4133",1774.76378790792,8.63230599851674
"321","Prosperidad","52","chamartin","5",-3.670871,40.444383,3455,50,4027,2,1,"piso","exterior","no","buen_estado",30,"1","1",0.42,0.25,0.44,0.03,0.48,0.24,"0",-0.145180097351879,-0.0186602909525971,-0.024641018472726,0.520773296,0.651380908330739,-0.259271634727075,12.6403244799163,20.7824152819573,13.4305900824284,"4027",3467.97951723857,8.14757773620177
"322","Casco Histórico de Vicálvaro","191","vicalvaro","19",-3.616477,40.406601,2855,72,2874,2,1,"piso","exterior","si","buen_estado",27.8272682248816,"0","0",0.35,0.45,0.46,0.18,0.4,0.44,"0",-0.16461699605483,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.392080406881489,-0.223983425119462,18.3740185581727,12.6252676659529,9.04211277658815,"2874",6763.86985972993,7.95682712209011
"323","Cuatro Caminos","62","tetuan","6",-3.701921,40.449103,2741,114,3059,4,2,"piso","exterior","si","buen_estado",25,"0","0",0.45,0.29,0.41,0.03,0.45,0.43,"1",0.44451056231819,0.436496233834421,0.176915050944029,0.588237126,1.08784672335225,0.3339033173593,11.1810440577564,19.5566137701235,17.5599075693549,"3059",3407.98082354632,7.91607809630279
"324","Casco Histórico de Vallecas","181","vallecas","18",-3.620321,40.379592,3194,65,2824,1,1,"piso","exterior","si","buen_estado",2.5,"0","0",0.41,0.58,0.45,0.07,0.53,0.52,"0",-0.585512891288422,-0.00346780999237247,-0.00366046363057954,0.210994803,-0.465140393143671,-0.218582670943245,16.3236733530746,11.5771084486625,9.57490304915067,"2824",7674.43023412236,8.06902932877496
"325","San Fermín","123","usera","12",-3.691431,40.374001,2611,80,2434,3,1,"piso","exterior","no","buen_estado",25,"0","0",0.45,0.47,0.62,0.59,0.48,0.75,"0",-0.0612447653660027,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.677963699777522,0.293752178306841,14.7617732259595,17.6805558506683,20.543385107905,"2434",5016.46521817965,7.86748856869913
"326","Universidad","15","centro","1",-3.7096187,40.427236,8982,137,4385,3,2,"atico","exterior","si","buen_estado",7.71419616819792,"1","0",0.48,0.33,0.56,0.03,0.65,0.67,"1",0.659593118692048,-0.050473303850848,0.357353500339313,-0.222946574,0.584956166445407,0.330086907998137,8.89722566365522,16.2444144382421,18.5726018625499,"4385",1568.59406218915,9.10297785364768
"327","Portazgo","135","puente_vallecas","13",-3.649306,40.385324,2500,50,2662,3,1,"piso","exterior","no","a_reformar",40,"0","0",0.38,0.27,0.52,0.08,0.27,0.55,"0",-0.982322539222999,-0.34036492476248,-0.509924162386611,0.149006336,-0.812068255406811,-0.416727932414275,14.0851619218533,17.5324251570275,15.6513581858227,"2662",5366.21315869037,7.82404601085629
"328","Berruguete","66","tetuan","6",-3.705268,40.462066,4919,25,3826,0,1,"estudio","exterior","si","nuevo-semin,",2,"0","0",0.4,0.25,0.46,0.07,0.44,0.48,"0",-0.0127166519048055,-0.00346780999237247,-0.00366046363057954,0.145810776,0.240087492432426,0.227978855623212,11.1810440577564,19.5566137701235,17.5599075693549,"3826",4878.53996221446,8.50086053679534
"329","Ciudad Universitaria","93","moncloa","9",-3.717263,40.454442,4750,50,3537,1,1,"piso","exterior","no","buen_estado",30,"1","0",0.35,0.17,0.32,0.16,0.11,0.25,"1",-0.0469713517931854,-0.00346780999237247,-0.00366046363057954,0.36938059,0.0615905141799525,0.10055994924799,14.2389070449109,18.7982210841953,8.04302415686803,"3537",4387.84459701133,8.46589989702869
"330","Pinar del Rey","164","hortaleza","16",-3.6430992,40.471542,2833,250,3669,3,3,"chalet","exterior","no","a_reformar",23.3182582355968,"1","0",0.36,0.17,0.39,0.18,0.3,0.27,"0",-0.302146999396978,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.593574199817998,-0.322029454645708,15.5469058171102,15.6252175325429,7.53242685105692,"3669",7296.97998487598,7.94909149983052
"332","Bellas Vistas","61","tetuan","6",-3.707095,40.456471,3375,38,3296,2,1,"piso","exterior","si","buen_estado",30,"0","0",0.4,0.23,0.46,0.03,0.5,0.46,"0",0.0805844287765931,-0.00334956253704341,-0.00361193103935354,0.492377947,0.476712695346094,0.267175946853651,11.1810440577564,19.5566137701235,17.5599075693549,"3296",4303.49915209155,8.12415060330663
"333","Santa Eugenia","182","vallecas","18",-3.611262,40.383592,2321,95,2550,4,2,"piso","exterior","si","buen_estado",25,"0","0",0.34,0.72,0.32,0.3,0.15,0.51,"0",-0.599422379978748,0.0132066845502129,-0.00168714588094118,0.485154278,-0.377909536626875,-0.184311069568738,16.3236733530746,11.5771084486625,9.57490304915067,"2550",8089.93825429356,7.74975340627444
"334","Puerta Bonita","115","carabanchel","11",-3.730652,40.384196,2812,55,2587,3,1,"piso","exterior","no","reformado",30,"0","0",0.36,0.23,0.47,0.24,0.49,0.41,"0",0.18024361490318,-0.00346780999237247,-0.00366046363057954,0.113470347,-0.0941726517722055,-0.0481400289385801,13.431372167504,18.6782268954326,17.8368933701206,"2587",4934.6794248387,7.94165125293056
"335","Ciudad Universitaria","93","moncloa","9",-3.725438,40.466735,3043,295,3545,5,4,"chalet","exterior","no","buen_estado",5,"1","0",0.35,0.17,0.32,0.16,0.11,0.25,"0",-0.212504840240045,-0.00346780999237247,-0.00366046363057954,0.168070533,-0.49816274831231,-0.0631723373139124,14.2389070449109,18.7982210841953,8.04302415686803,"3545",5921.36079182333,8.02059914989697
"336","Vista Alegre","114","carabanchel","11",-3.741835,40.391523,3000,81,2745,2,1,"atico","exterior","si","buen_estado",5,"0","0",0.42,0.27,0.42,0.07,0.49,0.44,"0",0.238960628856058,-0.0472274571143503,-0.0461024778875274,-0.065856785,-0.0414264712912938,-0.120646558781927,13.431372167504,18.6782268954326,17.8368933701206,"2745",5038.62420878547,8.00636756765025
"337","Abrantes","117","carabanchel","11",-3.726833,40.375484,2832,84,2652,3,2,"piso","exterior","si","buen_estado",8,"0","0",0.38,0.22,0.53,0.09,0.2,0.51,"0",0.0018603671011182,-0.00346780999237247,-0.00366046363057954,0.126664237,-0.312383798687467,-0.0621432299593939,13.431372167504,18.6782268954326,17.8368933701206,"2652",5561.77649245553,7.94873845481361
"338","Valdeacederas","65","tetuan","6",-3.705504,40.465707,3013,70,3174,2,2,"piso","exterior","si","buen_estado",5,"0","0",0.42,0.27,0.49,0.19,0.49,0.41,"0",-0.0401887855867607,-0.00346780999237247,-0.00366046363057954,0.154906225,0.04335022528692,0.197602748430722,11.1810440577564,19.5566137701235,17.5599075693549,"3174",5280.82861629617,8.0106915391303
"339","Media Legua","181","moratalaz","14",-3.652418,40.409444,2127,63,3000,3,1,"piso","exterior","no","a_reformar",37.8273819613725,"0","0",0.4,0.24,0.4,0.03,0.21,0.37,"0",0.176086422719362,-0.295876482277614,-0.250983935788739,-0.521956481,0.0617675400052662,-0.44236711951682,13.0862840391885,22.22093651161,7.95629869628944,"3000",3730.08617821376,7.66246781520024
"340","Castellana","46","salamanca","4",-3.68417,40.437573,5231,60,4685,1,1,"piso","interior","si","buen_estado",30,"1","1",0.38,0.23,0.33,0.03,0.58,0.25,"1",0.817823142316775,0.432115461391877,0.488062121776013,-0.869581699,1.53801718364633,0.192337115807627,10.8508323139206,22.4451037773467,8.57455680888883,"4685",2248.52168913948,8.56235774337061
"342","Mirasierra","87","fuencarral","8",-3.712134,40.495689,4389,86,3710,2,2,"piso","exterior","si","reformado",40,"0","0",0.23,0.09,0.3,0.4,0.15,0.39,"0",-0.223247115962501,-0.00346780999237247,-0.00366046363057954,0.146096099,-0.753198233619729,-0.0152843451186455,14.2042185577595,16.9485824548359,7.08064473299875,"3710",8665.20272687229,8.38685668968823
"343","Mirasierra","87","fuencarral","8",-3.708358,40.496782,3619,94,3665,4,2,"piso","exterior","si","a_reformar",23.3796053328302,"0","0",0.23,0.09,0.3,0.4,0.15,0.39,"0",-0.225841660757033,-0.00346780999237247,-0.00366046363057954,0.10583552,-0.725047331897139,-0.0156186104271721,14.2042185577595,16.9485824548359,7.08064473299875,"3665",8736.71738509524,8.19395302356374
"345","San Diego","132","puente_vallecas","13",-3.669305,40.395294,1889,85,2082,1,1,"piso","exterior","si","buen_estado",35,"0","0",0.46,0.35,0.65,0.17,0.59,0.57,"0",0.0523894956551715,-0.00346780999237247,-0.00366046363057954,0.070945624,-0.531131047916242,-0.113408563008524,14.0851619218533,17.5324251570275,15.6513581858227,"2082",3400.19201516835,7.54380286750151
"346","Acacias","22","arganzuela","2",-3.706019,40.404346,5600,53,3728,1,1,"piso","exterior","si","buen_estado",15.2482121628372,"1","1",0.42,0.35,0.48,0.14,0.24,0.4,"0",0.761392857783402,0.366215235987193,0.227261628945543,0.951300551,-0.512066831799929,0.342244922434238,12.4059736305031,16.4637662379734,12.0677702549483,"3728",1896.79399816055,8.63052187672324
"348","Lucero","103","latina","10",-3.749685,40.407794,2933,60,2932,3,1,"piso","exterior","no","buen_estado",30,"0","0",0.38,0.21,0.39,0.09,0.13,0.47,"0",-0.368902773894321,0.10725674450385,0.220829851836434,-0.052151741,-0.724187441937935,-0.280249984015382,11.6618606886501,21.8191401950297,13.9478008774786,"2932",4832.62628677324,7.98378106897745
"350","Casa de Campo","91","moncloa","9",-3.730389,40.425148,5333,63,3524,2,2,"piso","exterior","si","buen_estado",5,"1","0",0.41,0.23,0.22,0.31,0.04,0.24,"0",-0.596573299959045,-0.00346780999237247,-0.00366046363057954,0.269480196,-0.54633936221907,-0.0733688617464526,14.2389070449109,18.7982210841953,8.04302415686803,"3524",3109.24148835877,8.5816692106006
"353","Chopera","23","arganzuela","2",-3.700268,40.398987,3917,100,3298,3,1,"atico","exterior","si","buen_estado",27.809856875192,"1","1",0.43,0.35,0.56,0.07,0.27,0.52,"0",1.16760169922081,0.0664006541613228,0.400864527043159,0.376543118,-0.643437916132503,0.442127932675519,12.4059736305031,16.4637662379734,12.0677702549483,"3298",2279.05144627131,8.27308133366583
"354","La Paz","85","fuencarral","8",-3.694754,40.485278,3938,143,3730,4,3,"piso","exterior","si","buen_estado",25,"0","0",0.38,0.16,0.3,0.15,0.09,0.27,"0",-0.0753898827882525,-0.00346780999237247,-0.00366046363057954,0.213141052,-0.450637171294511,-0.032839225470075,14.2042185577595,16.9485824548359,7.08064473299875,"3730",7378.04474328383,8.27842825919907
"359","Pacífico","31","retiro","3",-3.678467,40.404869,2947,84,3872,3,1,"piso","exterior","si","buen_estado",25,"1","1",0.38,0.27,0.37,0.02,0.32,0.26,"0",0.790456307491173,-0.00346780999237247,-0.00366046363057954,0.002248983,-0.237697305429396,0.162530403007266,11.4343101904508,21.3085529446878,6.06361267736289,"3872",2084.30673233119,7.98854298273769
"361","Adelfas","32","retiro","3",-3.66918,40.401361,3378,40,3413,1,1,"piso","exterior","no","buen_estado",40,"1","1",0.5,0.39,0.45,0.02,0.59,0.43,"0",0.315932607028739,-0.00346780999237247,-0.00366046363057954,0.047998574,-0.328679819785002,-0.130972669385099,11.4343101904508,21.3085529446878,6.06361267736289,"3413",2915.13609696645,8.12503909736775
"363","Mirasierra","87","fuencarral","8",-3.71096,40.498691,4065,92,3665,2,2,"piso","exterior","si","buen_estado",7.5,"0","0",0.23,0.09,0.3,0.4,0.15,0.39,"0",-0.239602511092088,-0.00346780999237247,-0.00366046363057954,0.068748142,-0.740528612538842,-0.0277724757302281,14.2042185577595,16.9485824548359,7.08064473299875,"3665",8978.73289644288,8.31016902198191
"365","Castilla","56","chamartin","5",-3.685977,40.471714,4231,48,4083,1,1,"piso","exterior","si","buen_estado",25,"1","1",0.5,0.25,0.3,0.15,0.41,0.25,"0",-0.0774211737023356,-0.092859956437056,0.348619162174653,-0.440571157,0.155362784967,-0.086933853520207,12.6403244799163,20.7824152819573,13.4305900824284,"4083",5913.39132305731,8.35019365072007
"366","Cármenes","101","latina","10",-3.731318,40.404183,3559,50,2930,1,1,"piso","exterior","si","buen_estado",7.5,"0","0",0.37,0.22,0.53,0.24,0.2,0.53,"0",0.13608759857992,-0.030009009967972,-0.0170202722835552,-0.107684735,-0.203067359751034,-0.0345584542392406,11.6618606886501,21.8191401950297,13.9478008774786,"2930",3522.26690066276,8.17723488551019
"368","Palos de Moguer","26","arganzuela","2",-3.697114,40.405392,4250,34,3391,1,1,"piso","interior","si","a_reformar",22.7889117301337,"1","1",0.48,0.44,0.63,0.05,0.53,0.57,"0",1.27118882982761,0.162962365956031,0.959938295678857,0.316738767,-0.449108329354224,0.535684123249295,12.4059736305031,16.4637662379734,12.0677702549483,"3391",1529.748838111,8.35467426191846
"369","Costillares","159","ciudad_lineal","15",-3.661623,40.482862,2120,65,3731,3,1,"piso","exterior","si","a_reformar",25,"0","0",0.38,0.17,0.3,0.62,0.2,0.3,"0",-0.227604337210435,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.391660917211457,-0.348176971961938,12.6403244799163,20.7824152819573,13.4305900824284,"3731",7638.23349439063,7.65917136766606
"370","Nueva España","55","chamartin","5",-3.682652,40.468417,5200,205,4859,4,3,"piso","exterior","si","buen_estado",25,"1","1",0.34,0.17,0.31,0.04,0.24,0.23,"0",-0.168784694390999,-0.0686016678229772,0.253021269344871,-0.287746912,0.262263389289649,-0.117744783320617,12.6403244799163,20.7824152819573,13.4305900824284,"4859",5593.42680675007,8.55641390456952
"371","Berruguete","66","tetuan","6",-3.708984,40.459541,3557,57,3927,2,1,"piso","exterior","si","buen_estado",5,"0","0",0.4,0.25,0.46,0.07,0.44,0.48,"0",-0.0159564641322743,-0.00346780999237247,-0.00366046363057954,0.293441006,0.245172785212339,0.226785414727983,11.1810440577564,19.5566137701235,17.5599075693549,"3927",4674.65264348704,8.17667277194846
"373","Entrevías","131","puente_vallecas","13",-3.671494,40.391633,2800,120,3000,5,3,"duplex","exterior","si","buen_estado",4,"0","0",0.34,0.22,0.58,0.17,0.23,0.62,"0",-0.00952633140704903,-0.00346780999237247,-0.00366046363057954,0.068986679,-0.624562989815115,-0.0465831558714974,14.0851619218533,17.5324251570275,15.6513581858227,"3000",3621.78035345447,7.9373746961633
"374","Ventas","151","ciudad_lineal","15",-3.647954,40.430599,3600,90,2879,2,2,"duplex","exterior","no","buen_estado",15,"0","0",0.41,0.26,0.47,0.38,0.31,0.41,"0",-0.336266898207302,-0.00346780999237247,-0.00366046363057954,-0.026868938,-0.286232510976784,-0.452430380473068,12.6403244799163,20.7824152819573,13.4305900824284,"2879",4158.4503571905,8.1886891244442
"375","San Pascual","155","ciudad_lineal","15",-3.650894,40.446163,2722,88,3038,3,1,"piso","exterior","si","a_reformar",34,"0","0",0.33,0.18,0.46,0.17,0.29,0.32,"0",-0.734963373918768,-0.00525519964650236,-0.00513558766105712,0.058895834,-0.335555026848999,-0.435965378012325,12.6403244799163,20.7824152819573,13.4305900824284,"3038",4780.99652630066,7.90912218321141
"376","Fuente del Berro","43","salamanca","4",-3.66529,40.425356,5455,95,3733,4,2,"piso","exterior","si","buen_estado",25,"1","1",0.38,0.24,0.42,0.02,0.17,0.26,"0",0.266223008040166,-0.287628861977123,-0.284188602231195,-0.308128876,0.209783149404909,-0.313314294628918,10.8508323139206,22.4451037773467,8.57455680888883,"3733",2582.71669030972,8.60428789826717
"377","Costillares","159","ciudad_lineal","15",-3.665743,40.47728,4667,68,3593,2,2,"piso","exterior","si","segunda_mano",12.6458251786517,"0","0",0.38,0.17,0.3,0.62,0.2,0.3,"0",-0.241387104999746,-0.00346780999237247,-0.00366046363057954,0.046641389,-0.242111893321201,-0.34807312219176,12.6403244799163,20.7824152819573,13.4305900824284,"3593",6932.97876543411,8.44827174594982
"378","Pueblo Nuevo","152","ciudad_lineal","15",-3.637419,40.438684,3333,70,3699,3,1,"piso","exterior","no","buen_estado",30,"0","0",0.38,0.23,0.45,0.18,0.35,0.51,"0",-0.804607878417396,-1.23279762819291,-1.01822041255958,0.061210385,-0.786325461278574,-0.395484120131231,12.6403244799163,20.7824152819573,13.4305900824284,"3699",5317.81881317318,8.11162807830774
